sample_1,id,,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,label
2,344,81,30,134,157,180,-2.89,-1.99,5.45,0.02,-0.01,0.01,1
2,345,64,25,112,118,180,-2.91,-2.00,5.45,0.03,-0.01,0.01,1
2,346,64,22,112,162,180,-2.91,-2.00,5.45,0.03,-0.01,0.01,1
2,347,60,31,116,97,180,-2.91,-2.02,5.46,0.03,-0.01,0.01,1
2,348,82,28,130,76,180,-2.90,-2.02,5.47,0.03,-0.01,0.01,1
2,349,79,13,129,117,180,-2.91,-2.01,5.47,0.02,-0.01,0.02,1
2,350,47,22,135,0,180,-2.92,-2.00,5.46,0.02,-0.01,0.02,1
3,450,65,6,126,79,180,-1.45,8.85,4.23,-0.81,0.37,0.00,1
3,451,57,17,126,60,180,-1.39,9.04,4.18,-0.48,0.33,0.05,1
3,452,72,18,121,31,180,-1.31,8.92,4.05,-0.16,0.31,0.09,1
3,453,69,5,129,0,180,-1.26,8.73,3.93,-0.02,0.23,0.09,1
3,454,63,18,126,75,180,-1.29,8.69,3.94,-0.00,0.11,0.08,1
3,455,58,10,126,43,180,-1.35,8.71,4.10,0.05,0.04,0.06,1
3,456,64,18,134,61,180,-1.41,8.65,4.24,0.13,0.00,0.05,1
3,457,69,10,134,46,180,-1.45,8.49,4.30,0.17,-0.04,0.04,1
3,458,68,14,129,24,180,-1.47,8.39,4.38,0.15,-0.07,0.02,1
3,459,55,13,132,25,180,-1.49,8.32,4.50,0.13,-0.09,0.00,1
3,460,48,15,134,33,180,-1.52,8.28,4.59,0.12,-0.11,-0.00,1
3,461,46,10,119,4,180,-1.54,8.22,4.60,0.14,-0.13,-0.01,1
3,462,56,14,125,61,180,-1.57,8.18,4.58,0.14,-0.13,-0.01,1
3,463,55,18,122,28,180,-1.57,8.17,4.64,0.14,-0.12,-0.00,1
3,464,50,15,126,54,180,-1.58,8.14,4.69,0.14,-0.12,-0.00,1
3,465,54,15,125,39,180,-1.59,8.10,4.67,0.13,-0.12,-0.01,1
3,466,52,22,129,21,180,-1.62,8.12,4.63,0.10,-0.13,-0.01,1
3,467,46,18,126,51,180,-1.63,8.16,4.63,0.11,-0.13,-0.01,1
